"date","g_E","g_I","g_P","headline_mean","mu_median","mu_q05","mu_q95","mu_q25","mu_q75"
1992-12-01,2.05955360376162,2.46801748567762,1.68414190486068,2.07057099809997,1.69634305,1.3156501925,2.1350072625,1.5820838125,1.8226320375
1993-03-01,1.34722580004816,-0.812503405487597,1.54022722156899,0.691649872043184,1.4425183125,0.7742399225,1.7476008325,1.23155841875,1.5572180625
1993-06-01,-0.404404055973728,1.77685707589106,0.341252166714767,0.571235062210699,0.3604602875,-0.03581428675,0.834986412499999,0.25035206875,0.49522355625
1993-09-01,-0.897002207867814,0.569874223534939,0.681650537257816,0.118174184308314,0.620331975,0.03333833275,0.950217489999999,0.43620931875,0.725273525
1993-12-01,3.25895179681037,1.08384537688586,1.10254043471585,1.81511253613736,1.1673746,0.85644662,1.8093171275,1.06623574375,1.36084053125
1994-03-01,1.02771780916342,2.13702672534666,1.79728264094052,1.65400905848353,1.7421633625,1.14022372875,2.08011183375,1.55327083125,1.8476196375
1994-06-01,1.21310179528322,1.25538035487871,1.08414493863656,1.1842090295995,1.087956675,0.6468922275,1.5312477875,0.9639833,1.21446415
1994-09-01,1.44362403652458,-1.03208263723502,1.86395133068071,0.758497576656758,1.7320811375,0.8776483525,2.03223628,1.47204931875,1.8683403875
1994-12-01,0.571945322683831,2.82492676254389,-0.102430435737411,1.09814721649677,0.03955836,-0.2705252725,0.950939801249999,-0.1027174025,0.32855291875
1995-03-01,-0.449462687019953,-0.126276737213082,0.338679615609827,-0.079019936207736,0.3055013875,-0.244053722625,0.68658337,0.14558235375,0.4082642875
1995-06-01,0.840611184069928,-0.510215900955835,1.09773047058965,0.476041917901249,1.0310213125,0.33147503125,1.3680026225,0.811872075,1.1345589625
1995-09-01,2.6990845885674,2.81101609060173,1.34254355525627,2.28421474480847,1.43400855,1.12011147625,2.2162024225,1.3195506375,1.6813292625
1995-12-01,-1.10897879992571,-0.203509584990869,1.26165030126693,-0.0169460278832171,1.0480357875,-0.07728088125,1.37856343125,0.64843619375,1.2378036625
1996-03-01,1.8900724642009,1.65425818946883,1.05972569472783,1.53468544946585,1.113938025,0.77215972625,1.71647064875,1.0151433625,1.30904940625
1996-06-01,1.69603181105789,0.199167458810301,0.0167894535762159,0.637329574481467,0.12720274375,-0.165988381375,0.86965624375,0.007581946625,0.35988600625
1996-09-01,-0.0305634642742802,1.14031494680997,1.27710288028027,0.795618120938653,1.197585875,0.58741807875,1.48277580625,0.99720028125,1.30229596875
1996-12-01,0.852265667214702,0.699808649125089,1.29634555577489,0.949473290704894,1.216526725,0.674931845,1.49738041,1.0382097,1.31721046875
1997-03-01,1.12495453546639,0.667135346060554,0.308429444646308,0.700173108724419,0.3845557875,0.108671102375,0.9218224175,0.28562079375,0.56309845625
1997-06-01,2.89535644630359,3.61510699292147,2.30538710084609,2.93861684669038,2.346906525,2.04281685375,2.8660316375,2.25678389375,2.5070664375
1997-09-01,-0.147896461450792,0.123009780593719,0.471331443216982,0.148814920786637,0.438452525,-0.00787583473749997,0.7374610275,0.30185901875,0.5251403875
1997-12-01,2.01426157577416,0.458217969003094,1.82572936835435,1.4327363043772,1.7536812,1.1807590375,2.02291693875,1.58400023125,1.84637585625
1998-03-01,0.258403286810527,1.17350784127357,0.393024332983138,0.608311820355745,0.427847375,0.142286170125,0.874813553749999,0.33967290625,0.56674041875
1998-06-01,0.571815840448586,1.23956430855152,1.3127173122216,1.04136582040724,1.25820225,0.8171547175,1.51374132625,1.1121295,1.3424185625
1998-09-01,1.85163630017087,2.28049592263684,1.40177202212755,1.84463474831175,1.4519192875,1.1879976125,1.9185771525,1.3673811,1.60345124375
1998-12-01,2.24554514884474,0.788761684302486,1.58087583960462,1.53839422425062,1.559395575,1.15104042,1.86608908875,1.4327404625,1.65055493125
1999-03-01,0.228886104358672,0.833562472992533,1.16241716383705,0.741621913729418,1.083403075,0.61385487,1.32261788125,0.92129193125,1.17666045
1999-06-01,0.769633545076864,-0.0403642213491651,0.401465048900995,0.376911457542898,0.4020123375,0.0853310755,0.72690697875,0.31068253125,0.50101645625
1999-09-01,1.17282744052467,1.15351130111776,0.973338648904054,1.09989246351549,0.9897049875,0.705525845,1.34200885375,0.905639525,1.10611933125
1999-12-01,1.53887617645534,2.30458584628153,1.21824677269888,1.68723626514525,1.284487075,1.02609599625,1.79997602625,1.19616105625,1.45435835625
2000-03-01,-0.196207666560611,0.33194579526139,1.03511864952797,0.390285592742915,0.9112537125,0.30050181375,1.1634291375,0.69776314375,1.02834599375
2000-06-01,1.4470662701207,0.814944703696163,0.642605843510324,0.968205605775729,0.6956673,0.44065234375,1.1466730625,0.61072093125,0.84570690625
2000-09-01,0.473818797778414,0.123750905252429,0.243813736940268,0.280461146657037,0.2566568375,-0.0495466715,0.6214399075,0.16329489875,0.36639095
2000-12-01,-1.04068350812963,0.35101193873075,-0.496973433150316,-0.395548334183064,-0.4610937375,-0.74046015125,-0.00352449227500027,-0.5406346125,-0.324947025
2001-03-01,1.40769435039729,0.367366865389762,1.04401906371105,0.93969342649937,1.0307588125,0.63380424375,1.34658546125,0.91458353125,1.11977915
2001-06-01,0.973174108561281,0.377977506768268,1.26464501614212,0.871932210490556,1.196393825,0.67654228625,1.45455922875,1.02781010625,1.2872050375
2001-09-01,1.50662086838569,1.3025901405971,0.602799112715147,1.13733670723265,0.6962414375,0.4356775275,1.27182591,0.5951408875,0.89307441875
2001-12-01,0.229723603643883,2.09958374709203,1.22839348591786,1.18590027888459,1.1927784,0.7158790525,1.4969171775,1.0477270625,1.2772738875
2002-03-01,1.1254641668641,-0.319742755903185,1.52364088305301,0.776454098004642,1.4130344,0.762581675,1.663529835,1.19770054375,1.52541736875
2002-06-01,1.81705383890609,2.36588191658562,0.941379561393063,1.70810510562826,1.0555181125,0.79706712,1.71674729625,0.9426245625,1.2807922125
2002-09-01,-0.228340434543028,0.308079166552311,0.658142281042906,0.245960337684063,0.592115825,0.0882261002500001,0.855605885,0.4249230875,0.6801959
2002-12-01,1.45010497173121,0.440750275830304,0.621496282071377,0.837450509877632,0.6551953,0.376695575,1.0857681975,0.57024275625,0.7986018375
2003-03-01,0.54990936644792,0.0352702817572492,0.1035122553672,0.229563967857456,0.13687984875,-0.145995653,0.54370247125,0.056411343125,0.2642264875
2003-06-01,-0.271070009916485,1.03194297453726,0.410645086083328,0.390506016901367,0.4180071375,0.0839892585,0.77660058625,0.314815825,0.52994973125
2003-09-01,1.89319872846383,1.65938484894461,1.52066372461057,1.69108243400634,1.53534275,1.226442395,1.8952345075,1.44420299375,1.65257924375
2003-12-01,1.65992864178222,1.67981761358647,1.71521836985331,1.68498820840733,1.6931078,1.30779694375,1.9885746825,1.56889194375,1.78164919375
2004-03-01,1.05157687950435,0.0457474275050274,1.13256700055135,0.743297102520243,1.04162735,0.50095720125,1.32008394875,0.85887708125,1.14380098125
2004-06-01,0.123209664116963,1.13940744094219,0.939642730522294,0.734086611860481,0.8896121625,0.39400012875,1.1966760375,0.7236203375,0.9854554
2004-09-01,1.14645069126986,0.742236729775669,0.136255551849906,0.674980990965146,0.3180650375,0.0203048257125,0.983780808749999,0.150005545,0.56875751875
2004-12-01,0.423565297746187,1.14593262290015,0.718534290228057,0.762677403624797,0.7227470125,0.320826755,1.14354024125,0.59929028125,0.8511975
2005-03-01,0.957323718393965,0.834022316479555,0.662030188109952,0.817792074327824,0.6994758125,0.35970741125,1.20124384625,0.60092781875,0.87047158125
2005-06-01,0.537497755500915,-0.826263405244987,1.61778630174201,0.443006883999312,1.2410483875,0.12274493075,1.672977925,0.77218116875,1.55641176875
2005-09-01,1.01551868155472,2.07294751688227,0.156109451298114,1.08152521657837,0.450615075,0.062485383125,1.377856225,0.197008785625,0.84185999375
2005-12-01,1.26046776083779,0.672421407264601,0.583190336766393,0.838693168289595,0.658539625,0.3313821125,1.22267419375,0.55638254375,0.87436485
2006-03-01,-0.580162390477312,0.279846314371746,0.502333821663825,0.0673392485194195,0.3948537375,-0.20703264925,0.71157006875,0.166860476875,0.51412304375
2006-06-01,0.306164808510445,-0.26404288074815,0.674769244526985,0.238963724096427,0.550699725,-0.0635965381249999,0.85419910875,0.31028941875,0.67892444375
2006-09-01,1.89893592862127,1.68133684147769,0.981682971567288,1.52065191388875,1.1378811875,0.83531282,1.738577145,0.989129725,1.3794298125
2006-12-01,0.890318042383242,1.33251448107075,1.52317323153763,1.24866858499721,1.4315989625,0.93469159,1.71251941875,1.25254463125,1.53725179375
2007-03-01,1.49896762456709,1.28042897155503,1.2833712032803,1.35425593313414,1.2807551,0.92693250625,1.63475313375,1.169917275,1.39280110625
2007-06-01,0.571234067897208,1.11800285571686,0.182322842880644,0.623853255498238,0.3555498875,0.069323662125,0.99730806875,0.1987510775,0.60493063125
2007-09-01,1.73738338305931,0.653841630970398,1.19884257790783,1.19668919731251,1.14978475,0.704640895,1.473237355,0.98889060625,1.242527225
2007-12-01,0.201534593940522,0.445833596556788,0.449398104952614,0.365588765149975,0.447773625,0.0966567405,0.77962344375,0.3373032375,0.55227868125
2008-03-01,1.04039349255842,1.02801993164352,1.24251963458821,1.10364435293005,1.1937813125,0.7848376025,1.4826455025,1.04414746875,1.28425488125
2008-06-01,-0.974404892993341,1.00348500676812,0.980292369696478,0.33645749449042,0.9061006625,0.3420338325,1.18088527,0.72915564375,1.00273225
2008-09-01,1.18127789002109,0.22797332161435,0.712263857330875,0.707171689655439,0.6711092125,0.215453458,0.987416882499999,0.50445651875,0.7617365875
2008-12-01,-0.52792646686477,-0.558960837614997,-0.196529617946872,-0.42780564080888,-0.23217145625,-0.68804855125,0.126391186375,-0.39671866875,-0.132885770625
2009-03-01,2.18734716851792,1.22282562819738,-0.404378181513998,1.00193153840043,0.18530737,-0.4331090475,1.33426169375,-0.30032774375,0.80036884375
2009-06-01,0.843448625417231,0.560509712968305,0.439024674656352,0.614327671013963,0.482628175,0.171422094875,0.940245685,0.38912506875,0.63725973125
2009-09-01,0.108028885988887,0.189122831592492,0.766247856228297,0.354466524603225,0.6533511625,0.0783970905,0.947381185,0.43536750625,0.77015154375
2009-12-01,0.19965194450613,1.2253908533296,0.976324375070092,0.800455724301941,0.96834675,0.55050621625,1.3222221275,0.84533260625,1.0680479875
2010-03-01,0.659563820597953,-0.112006378387441,0.784534143052795,0.444030528421102,0.6970046625,0.0847534987500001,0.95605045375,0.48584285,0.795423425
2010-06-01,0.0434389830777704,0.965188443383447,0.851465432003096,0.620030952821438,0.8286429,0.43006762625,1.11123252375,0.7050000375,0.91070239375
2010-09-01,1.22776148255799,0.814928295276474,0.0605127381138715,0.701067505316111,0.2081251075,-0.038430847125,0.847415705,0.072465094375,0.440646975
2010-12-01,0.393816929305046,1.25013838351258,0.852631612917421,0.832195641911682,0.8553057625,0.53579791,1.208076675,0.76481288125,0.9586587125
2011-03-01,0.447363530134481,-1.37437923621455,0.0521346900161035,-0.291627005354655,0.011758252875,-0.540278645,0.27701030125,-0.136061929375,0.089880230625
2011-06-01,0.825399757235878,1.31039140194105,1.4661019159913,1.20063102505608,1.42223655,1.02679425,1.6445979925,1.2929650625,1.492912925
2011-09-01,0.943094144971823,1.81030770336292,1.39968437578926,1.384362074708,1.4042368875,1.1184362925,1.71515583,1.3227981,1.4925344
2011-12-01,1.48066532051914,1.34590620873478,0.489471177167111,1.10534756880701,0.5850183375,0.38948697375,1.13876847625,0.49324424375,0.77474435
2012-03-01,0.902675122265784,0.909108825756988,1.2956297492801,1.03580456576762,1.2513072125,0.88958078875,1.44578493,1.13151248125,1.31289770625
2012-06-01,1.68496691204467,-0.0327962540584537,0.48924697992625,0.713805879304156,0.474247325,0.1729436145,0.69926470625,0.38717920625,0.537564175
2012-09-01,0.360311240157962,0.811436488947948,0.664116024794836,0.611954584633582,0.6734570875,0.4782615775,0.91051555,0.61522779375,0.74856691875
2012-12-01,-0.317671862046787,0.918868147124208,0.722670914551493,0.441289066542971,0.7296245625,0.527254315,0.93937926875,0.66996458125,0.79923601875
2013-03-01,0.925240488741785,0.371889470790876,0.249809784977373,0.515646581503345,0.2753200375,0.12079878625,0.50243766375,0.22493230875,0.348979525
2013-06-01,-0.15967062446407,0.673959556576165,0.617216013327671,0.377168315146588,0.6180153875,0.42916223875,0.78968836625,0.5621095875,0.671725525
2013-09-01,1.25281349051285,0.462200071680385,0.745883059374641,0.820298873855959,0.7187644875,0.49140206375,0.87629951875,0.64186556875,0.7695529
2013-12-01,0.577341805507281,0.988108075618932,0.764675221876843,0.776708367667685,0.7903164,0.646250575,0.999279475,0.74422925,0.8617005125
2014-03-01,1.15504487078759,0.5456747423775,0.629359437748533,0.776693016971208,0.6233783375,0.459301135,0.78467561625,0.57019855625,0.670470675
2014-06-01,0.154978215648427,0.679885603661567,0.656685011166047,0.497182943492014,0.655271575,0.49080421125,0.8085962575,0.60637586875,0.70282916875
2014-09-01,0.860215569788103,0.114321523576955,0.223942615628658,0.399493236331239,0.217404535,0.063479080375,0.37447649625,0.165235961875,0.265302775
2014-12-01,-0.0419482859559395,0.640380860001954,0.503291522814031,0.367241365620015,0.518343975,0.3683006375,0.69596556875,0.47336580625,0.57909381875
2015-03-01,1.36469388938441,0.716980802436851,0.812347071276598,0.964673921032618,0.8033022,0.63092452375,0.95736419375,0.747609225,0.85032496875
2015-06-01,-0.825145950804007,0.635234803529627,0.54265936941249,0.117582740712704,0.542700975,0.35643962625,0.7101503075,0.48727648125,0.59570280625
2015-09-01,1.29789642768898,0.963298187889094,0.649319317885144,0.970171311154407,0.6993011,0.56554155125,0.9626082625,0.64445595,0.79202863125
2015-12-01,0.599943903990052,0.561898257740623,0.69440401133587,0.618748724355515,0.677938425,0.48128608375,0.8299254425,0.6143861625,0.7256572
2016-03-01,1.58998948346962,0.331625374203881,0.814879605519359,0.912164821064287,0.7845815125,0.5065084825,0.94303501375,0.6976561,0.83484125625
2016-06-01,0.471843523680526,0.695836534356609,0.802278449349814,0.656652835795649,0.783955475,0.57394066625,0.9382464125,0.7176972625,0.83420975625
2016-09-01,0.1578462615905,-0.0324927537803887,-0.153846592741402,-0.00949769497709715,-0.1261683925,-0.28127653,0.103908658125,-0.176175266875,-0.052518743125
2016-12-01,1.10777338231198,1.367248413246,1.00307755520674,1.15936645025491,1.0379856625,0.87742316375,1.30763427875,0.98453990625,1.1283127625
2017-03-01,-0.401758625385895,0.661364908217799,0.673742258490151,0.311116180440685,0.6386980625,0.35540136875,0.80552768,0.5484349,0.69565581875
2017-06-01,0.741241227890654,0.451601292900428,0.598077621821247,0.596973380870776,0.5949294875,0.37772355375,0.79401597,0.52669591875,0.654573
2017-09-01,1.31494924454074,0.490435098432584,1.02366361529782,0.943015986090382,1.002475775,0.72381316125,1.192704105,0.91433083125,1.0610951875
2017-12-01,0.27917253554115,0.949809665234014,-0.0329192144882029,0.398687662095654,0.0625856825,-0.1083938845,0.55323219375,-0.025109623125,0.212165411875
2018-03-01,0.99922671671635,1.03623293350701,1.04196751674195,1.0258090556551,1.0365756125,0.79495955375,1.25585721875,0.96165765625,1.101582825
2018-06-01,0.703895929428455,0.406287636370983,1.10879165065629,0.739658405485244,1.01544765,0.60343522875,1.19315296125,0.8725790875,1.10269174375
2018-09-01,0.693629280637609,0.158424266997237,0.277714407698681,0.376589318444509,0.3114420375,0.120276211,0.6069135625,0.25136518125,0.410444825
2018-12-01,0.00100250291570347,0.675608085860979,0.0878297330812572,0.254813440619313,0.11860961125,-0.069932816625,0.428088592499999,0.05883300125,0.217778978125
2019-03-01,0.583751618116857,0.932030484447921,0.65154085420982,0.722440985591533,0.66142035,0.440104815,0.9110982925,0.59330611875,0.74044736875
2019-06-01,0.356335776706551,-0.0757661014388233,0.635603079133595,0.305390918133774,0.5522094625,0.192472046625,0.7387792275,0.41596130625,0.63540733125
2019-09-01,0.87326436714914,0.254366638124104,0.617808078617799,0.581813027963681,0.6263455,0.38080581125,0.87561183,0.5506161125,0.710312225
2019-12-01,0.244508916429886,1.1273254921834,0.396580305663186,0.589471571425489,0.43537455,0.209771025,0.79113522125,0.36345905,0.55103305625
2020-03-01,-0.104646116558982,-0.209794400084107,-0.343437062051244,-0.219292526231444,-0.276721675,-0.48052648125,0.0179712196874999,-0.35352533125,-0.16795215875
2020-06-01,-6.96561033822185,-6.99097106024418,-6.98652676464384,-6.98103605436996,-6.854179125,-7.050363475,-6.45104345,-6.9579525,-6.7147425
2020-09-01,3.42086364816563,3.274659265095,3.55256836141162,3.41603042489075,3.41538325,3.09443105,3.6249751125,3.287333875,3.524182875
2020-12-01,3.3114784850877,3.15946862482281,3.57111454100316,3.34735388363789,3.372220125,3.0304997875,3.61904095,3.227844125,3.5183219375
2021-03-01,2.39389360575881,2.43896498301464,1.58399015142834,2.13894958006726,1.971579925,1.5668360575,2.42457822625,1.71378214375,2.19399481875
2021-06-01,0.464732056201989,0.807482875643295,1.17994523970655,0.817386723850611,0.9391596125,0.56812753625,1.21628880625,0.7766449875,1.1044689125
2021-09-01,-1.53224024707459,-1.95886555109812,-1.69203555828386,-1.72771378548552,-1.6887592375,-1.91894214,-1.43808388375,-1.7698290625,-1.60211006875
2021-12-01,3.56304757586763,3.66337827367058,3.4661458989202,3.56419058281947,3.484799375,3.2716346875,3.7067419625,3.41806325,3.569558
2022-03-01,1.02073616178942,0.93480465730682,0.817899757315033,0.924480192137089,0.8641225125,0.69211522875,1.09035513375,0.800325025,0.95355418125
2022-06-01,0.603938614466948,1.20661673189968,1.14664227423784,0.985732540201489,1.1096238,0.84284354125,1.27899618125,1.01569990625,1.17256350625
2022-09-01,0.431767136078243,0.448982748329918,0.557289490765811,0.479346458391324,0.5213274875,0.32094865625,0.69126716125,0.4431131625,0.57893346875
2022-12-01,1.22052737068099,0.750969208509922,0.49393866154297,0.821811746911294,0.6485006125,0.45592115625,0.9569885725,0.53841928125,0.7664769375
2023-03-01,0.557547637338729,0.228787203038294,0.643850176784255,0.476728339053759,0.534649925,0.244162234125,0.71720391625,0.4134135375,0.6263819
2023-06-01,0.232723616575647,0.512978086133309,0.616793391612447,0.454165031440468,0.5537663375,0.3350369475,0.7114921125,0.473225825,0.61884215625
2023-09-01,0.548989509541187,0.460263777101133,0.19817128748727,0.402474858043197,0.3072177,0.145256023875,0.54928661125,0.222610531875,0.40833275625
2023-12-01,-0.0805273915068128,-0.100866804519661,0.158344399935118,-0.00768326536378557,0.0777207325,-0.14296107925,0.2276855085,-0.014044391875,0.14831024125
2024-03-01,0.257340461155664,0.317222345391421,0.157348222810683,0.243970343119256,0.20592459125,0.063448098625,0.4060838775,0.15050698,0.28074775
2024-06-01,-0.0348902228909154,0.539295104590032,0.249695831719698,0.251366904472938,0.2851155,0.124622051375,0.50357327625,0.230132501875,0.36746125625
2024-09-01,0.624835250883926,0.178280927115537,0.112576199720671,0.305230792573378,0.16799412375,0.0432205625,0.38488162875,0.11433565,0.244094395625
2024-12-01,0.406133070437065,0.426758955501327,0.475523774754727,0.43613860023104,0.4618041875,0.31403770625,0.5913518775,0.4096279125,0.50476485
2025-03-01,0.291674519030316,0.232279924980006,0.256320808572319,0.26009175086088,0.2567209,0.121012481375,0.39571739375,0.209628169375,0.3018983375
2025-06-01,0.919108229110854,1.04402462847961,0.928755596618025,0.963962818069497,0.9492115,0.81580990875,1.10231905625,0.9039490125,1.0050677875
2025-09-01,0.446679388682902,0.240238345725352,0.457234162810316,0.381383965739523,0.419152975,0.237396810375,0.54799764125,0.34951535,0.46594299375
2025-12-01,0.992115195106358,0.746559550372261,0.868869575165832,0.869181440214817,0.8574387,0.699976585,1.00267815625,0.80127311875,0.90374175
2026-03-01,0.174779398125224,0.304059957292324,0.343173558622389,0.274004304679979,0.323853425,0.15359713375,0.4559160575,0.265761075,0.36856605
